"ID","YEAR","DATE","ROAD_CLASS","DISTRICT","LATITUDE","LONGITUDE","VISIBILITY","LIGHT","ROAD_CONDITION","INJURY","VEHICLE_TYPE","SPEEDING","ALCOHOL","SEASON"
7468292,2012,"2012/04/07 04:00","Major Arterial","Etobicoke York",43.776345,-79.51699,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Spring"
7468294,2012,"2012/04/07 04:00","Major Arterial","Etobicoke York",43.776345,-79.51699,"Clear","Daylight","Dry","Major","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7422373,2012,"2012/04/07 04:00","Major Arterial","Scarborough",43.689433,-79.268268,"Clear","Dusk, artificial","Dry","Major","Motorcycle",FALSE,TRUE,"Spring"
7422374,2012,"2012/04/07 04:00","Major Arterial","Scarborough",43.689433,-79.268268,"Clear","Dusk, artificial","Dry","None","Automobile, Station Wagon",FALSE,TRUE,"Spring"
7514455,2012,"2012/04/10 04:00","Major Arterial","North York",43.775245,-79.41439,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7514456,2012,"2012/04/10 04:00","Major Arterial","North York",43.775245,-79.41439,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Spring"
7401168,2012,"2012/04/11 04:00","Major Arterial","North York",43.693045,-79.46219,"Clear","Daylight","Dry","None","Truck - Open",FALSE,FALSE,"Spring"
7401170,2012,"2012/04/11 04:00","Major Arterial","North York",43.693045,-79.46219,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Spring"
7423594,2012,"2012/04/13 04:00","Minor Arterial","Toronto and East York",43.693545,-79.32779,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7423595,2012,"2012/04/13 04:00","Minor Arterial","Toronto and East York",43.693545,-79.32779,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Spring"
7423264,2012,"2012/04/13 04:00","Major Arterial","Etobicoke York",43.723145,-79.55889,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7423265,2012,"2012/04/13 04:00","Major Arterial","Etobicoke York",43.723145,-79.55889,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Spring"
7423772,2012,"2012/04/14 04:00","Major Arterial","North York",43.775845,-79.34369,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Spring"
7423773,2012,"2012/04/14 04:00","Major Arterial","North York",43.775845,-79.34369,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Spring"
7423774,2012,"2012/04/14 04:00","Major Arterial","North York",43.775845,-79.34369,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Spring"
7423775,2012,"2012/04/14 04:00","Major Arterial","North York",43.775845,-79.34369,"Clear","Daylight","Dry","Major","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7423776,2012,"2012/04/14 04:00","Major Arterial","North York",43.775845,-79.34369,"Clear","Daylight","Dry","Major","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7559389,2012,"2012/04/15 04:00","Major Arterial","North York",43.811175,-79.360767,"Rain","Daylight","Wet","None","Municipal Transit Bus (TTC)",FALSE,FALSE,"Spring"
7559390,2012,"2012/04/15 04:00","Major Arterial","North York",43.811175,-79.360767,"Rain","Daylight","Wet","Major","Other",FALSE,FALSE,"Spring"
7402952,2012,"2012/04/15 04:00","Major Arterial","Scarborough",43.776645,-79.31719,"Clear","Daylight","Dry","Major","Motorcycle",FALSE,FALSE,"Spring"
7402953,2012,"2012/04/15 04:00","Major Arterial","Scarborough",43.776645,-79.31719,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7425039,2012,"2012/04/18 04:00","Minor Arterial","Etobicoke York",43.692045,-79.50279,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7425040,2012,"2012/04/18 04:00","Minor Arterial","Etobicoke York",43.692045,-79.50279,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Spring"
7425041,2012,"2012/04/18 04:00","Minor Arterial","Etobicoke York",43.692045,-79.50279,"Clear","Daylight","Dry","Minimal","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7404649,2012,"2012/04/18 04:00","Major Arterial","North York",43.770345,-79.44209,"Clear","Dark, artificial","Dry","None","Automobile, Station Wagon",FALSE,TRUE,"Spring"
7404650,2012,"2012/04/18 04:00","Major Arterial","North York",43.770345,-79.44209,"Clear","Dark, artificial","Dry","Major","Other",FALSE,TRUE,"Spring"
7514329,2012,"2012/04/19 04:00","Major Arterial","Scarborough",43.800745,-79.19929,"Clear","Daylight","Dry","Fatal","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7405106,2012,"2012/04/19 04:00","Major Arterial","Scarborough",43.798145,-79.21769,"Clear","Daylight","Dry","Major","Motorcycle",FALSE,FALSE,"Spring"
7405108,2012,"2012/04/19 04:00","Major Arterial","Scarborough",43.798145,-79.21769,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7425312,2012,"2012/04/19 04:00","Minor Arterial","Toronto and East York",43.668945,-79.40479,"Clear","Dark, artificial","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7425313,2012,"2012/04/19 04:00","Minor Arterial","Toronto and East York",43.668945,-79.40479,"Clear","Dark, artificial","Dry","Major","Bicycle",FALSE,FALSE,"Spring"
7414433,2012,"2012/04/20 04:00","Major Arterial","Toronto and East York",43.637045,-79.46349,"Clear","Dark, artificial","Dry","Major","Other",TRUE,FALSE,"Spring"
7414435,2012,"2012/04/20 04:00","Major Arterial","Toronto and East York",43.637045,-79.46349,"Clear","Dark, artificial","Dry","Minimal","Automobile, Station Wagon",TRUE,FALSE,"Spring"
7425659,2012,"2012/04/20 04:00","Major Arterial","Toronto and East York",43.636645,-79.46359,"Clear","Dark, artificial","Dry","Major","Other",FALSE,FALSE,"Spring"
7425660,2012,"2012/04/20 04:00","Major Arterial","Toronto and East York",43.636645,-79.46359,"Clear","Dark, artificial","Dry","Minimal","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7426246,2012,"2012/04/21 04:00","Major Arterial","Etobicoke York",43.672345,-79.46849,"Rain","Dark, artificial","Wet","Major","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7514337,2012,"2012/04/21 04:00","Major Arterial","Scarborough",43.800245,-79.19909,"Clear","Dark, artificial","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7514338,2012,"2012/04/21 04:00","Major Arterial","Scarborough",43.800245,-79.19909,"Clear","Dark, artificial","Dry","Fatal","Other",FALSE,FALSE,"Spring"
7542001,2012,"2012/04/22 04:00","Major Arterial","Etobicoke York",43.676645,-79.55299,"Clear","Dark, artificial","Dry","Major","Other",FALSE,FALSE,"Spring"
7542002,2012,"2012/04/22 04:00","Major Arterial","Etobicoke York",43.676645,-79.55299,"Clear","Dark, artificial","Dry","Minor","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7542004,2012,"2012/04/22 04:00","Major Arterial","Etobicoke York",43.676645,-79.55299,"Clear","Dark, artificial","Dry","Minimal","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7405734,2012,"2012/04/22 04:00","Major Arterial","North York",43.731845,-79.30559,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7405736,2012,"2012/04/22 04:00","Major Arterial","North York",43.731845,-79.30559,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7405737,2012,"2012/04/22 04:00","Major Arterial","North York",43.731845,-79.30559,"Clear","Daylight","Dry","Major","Bicycle",FALSE,FALSE,"Spring"
7427798,2012,"2012/04/23 04:00","Major Arterial","Toronto and East York",43.681945,-79.39159,"Rain","Daylight","Wet","Major","Other",FALSE,FALSE,"Spring"
7427799,2012,"2012/04/23 04:00","Major Arterial","Toronto and East York",43.681945,-79.39159,"Rain","Daylight","Wet","Minor","Bicycle",FALSE,FALSE,"Spring"
7428075,2012,"2012/04/24 04:00","Minor Arterial","Scarborough",43.695645,-79.28479,"Clear","Daylight","Wet","Major","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7428077,2012,"2012/04/24 04:00","Minor Arterial","Scarborough",43.695645,-79.28479,"Clear","Daylight","Wet","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7429012,2012,"2012/04/27 04:00","Major Arterial","North York",43.722145,-79.30159,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7429013,2012,"2012/04/27 04:00","Major Arterial","North York",43.722145,-79.30159,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Spring"
7428982,2012,"2012/04/28 04:00","Major Arterial","Toronto and East York",43.657045,-79.37459,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7428983,2012,"2012/04/28 04:00","Major Arterial","Toronto and East York",43.657045,-79.37459,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Spring"
7527371,2012,"2012/04/28 04:00","Major Arterial","Scarborough",43.772145,-79.25149,"Clear","Dark","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7527372,2012,"2012/04/28 04:00","Major Arterial","Scarborough",43.772145,-79.25149,"Clear","Dark","Dry","Major","Other",FALSE,FALSE,"Spring"
7429737,2012,"2012/04/29 04:00","Collector","Toronto and East York",43.649045,-79.44459,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7429738,2012,"2012/04/29 04:00","Collector","Toronto and East York",43.649045,-79.44459,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Spring"
7429755,2012,"2012/04/29 04:00","Major Arterial","North York",43.735245,-79.35619,"Clear","Dark","Dry","None","Automobile, Station Wagon",FALSE,TRUE,"Spring"
7429756,2012,"2012/04/29 04:00","Major Arterial","North York",43.735245,-79.35619,"Clear","Dark","Dry","Major","Automobile, Station Wagon",FALSE,TRUE,"Spring"
7542093,2012,"2012/04/30 04:00","Major Arterial","Toronto and East York",43.680145,-79.44399,"Rain","Daylight","Wet","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7542094,2012,"2012/04/30 04:00","Major Arterial","Toronto and East York",43.680145,-79.44399,"Rain","Daylight","Wet","Major","Other",FALSE,FALSE,"Spring"
7429827,2012,"2012/06/25 04:00","Collector","Toronto and East York",43.678045,-79.37899,"Clear","Daylight","Dry","None","Other",FALSE,FALSE,"Summer"
7429828,2012,"2012/06/25 04:00","Collector","Toronto and East York",43.678045,-79.37899,"Clear","Daylight","Dry","None","Other",FALSE,FALSE,"Summer"
7441350,2012,"2012/06/05 04:00","Minor Arterial","Toronto and East York",43.671245,-79.37639,"Clear","Daylight","Dry","None","Municipal Transit Bus (TTC)",FALSE,FALSE,"Summer"
7429829,2012,"2012/06/25 04:00","Collector","Toronto and East York",43.678045,-79.37899,"Clear","Daylight","Dry","Major","Automobile, Station Wagon",FALSE,FALSE,"Summer"
7409822,2012,"2012/03/07 05:00","Major Arterial","Etobicoke York",43.740845,-79.50429,"Clear","Dark, artificial","Dry","Minor","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7409923,2012,"2012/03/08 05:00","Minor Arterial","Scarborough",43.850245,-79.19129,"Clear","Daylight","Wet","Major","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7409924,2012,"2012/03/08 05:00","Minor Arterial","Scarborough",43.850245,-79.19129,"Clear","Daylight","Wet","Minor","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7410200,2012,"2012/03/10 05:00","Major Arterial","Etobicoke York",43.737445,-79.59009,"Clear","Dark, artificial","Dry","Major","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7411074,2012,"2012/03/13 04:00","Major Arterial","Etobicoke York",43.606945,-79.49049,"Clear","Daylight","Dry","Major","Automobile, Station Wagon",TRUE,FALSE,"Spring"
7391890,2012,"2012/03/13 04:00","Collector","Toronto and East York",43.664945,-79.37289,"Clear","Dark, artificial","Dry","None","Other",FALSE,FALSE,"Spring"
7391892,2012,"2012/03/13 04:00","Collector","Toronto and East York",43.664945,-79.37289,"Clear","Dark, artificial","Dry","Major","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7559561,2012,"2012/08/23 04:00","Collector","Etobicoke York",43.676943,-79.489391,"Clear","Daylight","Dry","Minimal","Other",FALSE,FALSE,"Summer"
7456010,2012,"2012/07/20 04:00","Minor Arterial","Toronto and East York",43.639545,-79.38269,"Clear","Daylight","Dry","Minor","Other",FALSE,FALSE,"Summer"
7391893,2012,"2012/03/14 04:00","Local","Etobicoke York",43.731545,-79.57059,"Clear","Dark","Dry","Major","Other",FALSE,FALSE,"Spring"
7391894,2012,"2012/03/14 04:00","Local","Etobicoke York",43.731545,-79.57059,"Clear","Dark","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7412057,2012,"2012/03/14 04:00","Major Arterial","Toronto and East York",43.656409,-79.40768,"Clear","Daylight","Dry","Major","Bicycle",FALSE,FALSE,"Spring"
7412058,2012,"2012/03/14 04:00","Major Arterial","Toronto and East York",43.656409,-79.40768,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7412726,2012,"2012/03/15 04:00","Major Arterial","Etobicoke York",43.628945,-79.55489,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7412727,2012,"2012/03/15 04:00","Major Arterial","Etobicoke York",43.628945,-79.55489,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Spring"
7412728,2012,"2012/03/15 04:00","Major Arterial","Etobicoke York",43.628945,-79.55489,"Clear","Daylight","Dry","Minimal","Other",FALSE,FALSE,"Spring"
7412729,2012,"2012/03/15 04:00","Major Arterial","Etobicoke York",43.628945,-79.55489,"Clear","Daylight","Dry","Minor","Other",FALSE,FALSE,"Spring"
7412731,2012,"2012/03/15 04:00","Major Arterial","Etobicoke York",43.628945,-79.55489,"Clear","Daylight","Dry","Minor","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7412732,2012,"2012/03/15 04:00","Major Arterial","Etobicoke York",43.628945,-79.55489,"Clear","Daylight","Dry","Minimal","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7412716,2012,"2012/03/15 04:00","Major Arterial","Etobicoke York",43.633545,-79.57079,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Spring"
7412717,2012,"2012/03/15 04:00","Major Arterial","Etobicoke York",43.633545,-79.57079,"Clear","Daylight","Dry","Major","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7412718,2012,"2012/03/15 04:00","Major Arterial","Etobicoke York",43.633545,-79.57079,"Clear","Daylight","Dry","Major","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7411978,2012,"2012/03/16 04:00","Major Arterial","Scarborough",43.771545,-79.25129,"Clear","Dark, artificial","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7411979,2012,"2012/03/16 04:00","Major Arterial","Scarborough",43.771545,-79.25129,"Clear","Dark, artificial","Dry","Major","Bicycle",FALSE,FALSE,"Spring"
7411989,2012,"2012/03/16 04:00","Major Arterial","Scarborough",43.740245,-79.23209,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7411990,2012,"2012/03/16 04:00","Major Arterial","Scarborough",43.740245,-79.23209,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Spring"
7411974,2012,"2012/03/16 04:00","Minor Arterial","Scarborough",43.817145,-79.26089,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7411975,2012,"2012/03/16 04:00","Minor Arterial","Scarborough",43.817145,-79.26089,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Spring"
7394487,2012,"2012/03/17 04:00","Major Arterial","Toronto and East York",43.670145,-79.36019,"Clear","Daylight","Wet","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7394488,2012,"2012/03/17 04:00","Major Arterial","Toronto and East York",43.670145,-79.36019,"Clear","Daylight","Wet","Major","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7393164,2012,"2012/03/18 04:00","Minor Arterial","Etobicoke York",43.656545,-79.55759,"Clear","Daylight","Dry","Major","Motorcycle",TRUE,FALSE,"Spring"
7393165,2012,"2012/03/18 04:00","Minor Arterial","Etobicoke York",43.656545,-79.55759,"Clear","Daylight","Dry","None","Automobile, Station Wagon",TRUE,FALSE,"Spring"
7412468,2012,"2012/03/18 04:00","Major Arterial","Etobicoke York",43.638145,-79.55149,"Clear","Daylight","Dry","Major","Motorcycle",TRUE,FALSE,"Spring"
7412469,2012,"2012/03/18 04:00","Major Arterial","Etobicoke York",43.638145,-79.55149,"Clear","Daylight","Dry","None","Automobile, Station Wagon",TRUE,FALSE,"Spring"
7645015,2012,"2012/03/18 04:00","Major Arterial","Etobicoke York",43.761045,-79.49999,"Clear","Dark, artificial","Dry","Major","Other",FALSE,FALSE,"Spring"
7645016,2012,"2012/03/18 04:00","Major Arterial","Etobicoke York",43.761045,-79.49999,"Clear","Dark, artificial","Dry","Minor","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7645018,2012,"2012/03/18 04:00","Major Arterial","Etobicoke York",43.761045,-79.49999,"Clear","Dark, artificial","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7393616,2012,"2012/03/19 04:00","Collector","North York",43.723945,-79.42379,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Spring"
7393617,2012,"2012/03/19 04:00","Collector","North York",43.723945,-79.42379,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7393653,2012,"2012/03/20 04:00","Major Arterial","Toronto and East York",43.646045,-79.39229,"Clear","Dark, artificial","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7393654,2012,"2012/03/20 04:00","Major Arterial","Toronto and East York",43.646045,-79.39229,"Clear","Dark, artificial","Dry","Major","Bicycle",FALSE,FALSE,"Spring"
7413164,2012,"2012/03/20 04:00","Major Arterial","Etobicoke York",43.632945,-79.47319,"Fog, Mist, Smoke, Dust","Daylight","Dry","Major","Automobile, Station Wagon",TRUE,FALSE,"Spring"
7413165,2012,"2012/03/20 04:00","Major Arterial","Etobicoke York",43.632945,-79.47319,"Fog, Mist, Smoke, Dust","Daylight","Dry","None","Automobile, Station Wagon",TRUE,FALSE,"Spring"
7394207,2012,"2012/03/21 04:00","Major Arterial","Etobicoke York",43.691545,-79.50099,"Clear","Dark, artificial","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7394208,2012,"2012/03/21 04:00","Major Arterial","Etobicoke York",43.691545,-79.50099,"Clear","Dark, artificial","Dry","Fatal","Other",FALSE,FALSE,"Spring"
7413382,2012,"2012/03/22 04:00","Collector","Etobicoke York",43.732245,-79.61379,"Clear","Daylight","Dry","None","Municipal Transit Bus (TTC)",FALSE,FALSE,"Spring"
7413383,2012,"2012/03/22 04:00","Collector","Etobicoke York",43.732245,-79.61379,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Spring"
7414114,2012,"2012/03/24 04:00","Major Arterial","Toronto and East York",43.65631,-79.452441,"Clear","Daylight","Dry","Major","Truck-Tractor",FALSE,FALSE,"Spring"
7414115,2012,"2012/03/24 04:00","Major Arterial","Toronto and East York",43.65631,-79.452441,"Clear","Daylight","Dry","Minor","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7416200,2012,"2012/03/28 04:00","Minor Arterial","Toronto and East York",43.644745,-79.38499,"Clear","Dark, artificial","Dry","Minor","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7416202,2012,"2012/03/28 04:00","Minor Arterial","Toronto and East York",43.644745,-79.38499,"Clear","Dark, artificial","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7416203,2012,"2012/03/28 04:00","Minor Arterial","Toronto and East York",43.644745,-79.38499,"Clear","Dark, artificial","Dry","Major","Other",FALSE,FALSE,"Spring"
7409450,2012,"2012/03/28 04:00","Major Arterial","Toronto and East York",43.649844,-79.418292,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7409451,2012,"2012/03/28 04:00","Major Arterial","Toronto and East York",43.649844,-79.418292,"Clear","Daylight","Dry","Major","Bicycle",FALSE,FALSE,"Spring"
7416900,2012,"2012/03/28 04:00","Minor Arterial","Toronto and East York",43.653845,-79.44119,"Clear","Daylight","Dry","Minor","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7416901,2012,"2012/03/28 04:00","Minor Arterial","Toronto and East York",43.653845,-79.44119,"Clear","Daylight","Dry","Major","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7417618,2012,"2012/03/29 04:00","Major Arterial","Toronto and East York",43.687445,-79.30499,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7417619,2012,"2012/03/29 04:00","Major Arterial","Toronto and East York",43.687445,-79.30499,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Spring"
7417505,2012,"2012/03/30 04:00","Major Arterial","Etobicoke York",43.649645,-79.49539,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7417506,2012,"2012/03/30 04:00","Major Arterial","Etobicoke York",43.649645,-79.49539,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Spring"
7401515,2012,"2012/03/31 04:00","Major Arterial","Toronto and East York",43.649845,-79.39109,"Clear","Dark, artificial","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7401516,2012,"2012/03/31 04:00","Major Arterial","Toronto and East York",43.649845,-79.39109,"Clear","Dark, artificial","Dry","Major","Other",FALSE,FALSE,"Spring"
7417729,2012,"2012/03/31 04:00","Minor Arterial","Scarborough",43.771945,-79.27569,"Clear","Daylight","Dry","Major","Motorcycle",FALSE,FALSE,"Spring"
7417730,2012,"2012/03/31 04:00","Minor Arterial","Scarborough",43.771945,-79.27569,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7418121,2012,"2012/04/01 04:00","Major Arterial","Scarborough",43.811245,-79.26899,"Drifting Snow","Dark, artificial","Wet","Minimal","Automobile, Station Wagon",FALSE,TRUE,"Spring"
7418123,2012,"2012/04/01 04:00","Major Arterial","Scarborough",43.811245,-79.26899,"Drifting Snow","Dark, artificial","Wet","Major","Automobile, Station Wagon",FALSE,TRUE,"Spring"
7418234,2012,"2012/04/01 04:00","Minor Arterial","Toronto and East York",43.660645,-79.44359,"Clear","Daylight","Wet","None","Other",FALSE,FALSE,"Spring"
7418235,2012,"2012/04/01 04:00","Minor Arterial","Toronto and East York",43.660645,-79.44359,"Clear","Daylight","Wet","None","Taxi",FALSE,FALSE,"Spring"
7418237,2012,"2012/04/01 04:00","Minor Arterial","Toronto and East York",43.660645,-79.44359,"Clear","Daylight","Wet","Major","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7541976,2012,"2012/04/02 04:00","Major Arterial","Etobicoke York",43.758245,-79.51239,"Clear","Dawn, artificial","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
7541977,2012,"2012/04/02 04:00","Major Arterial","Etobicoke York",43.758245,-79.51239,"Clear","Dawn, artificial","Dry","Fatal","Other",FALSE,FALSE,"Spring"
7441351,2012,"2012/06/05 04:00","Minor Arterial","Toronto and East York",43.671245,-79.37639,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Summer"
7429802,2012,"2012/06/25 04:00","Minor Arterial","Etobicoke York",43.654746,-79.565189,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Summer"
7441187,2012,"2012/06/05 04:00","Major Arterial","Toronto and East York",43.659845,-79.43539,"Clear","Daylight","Dry","None","Other",FALSE,FALSE,"Summer"
7429803,2012,"2012/06/25 04:00","Minor Arterial","Etobicoke York",43.654746,-79.565189,"Clear","Daylight","Dry","Major","Bicycle",FALSE,FALSE,"Summer"
7441188,2012,"2012/06/05 04:00","Major Arterial","Toronto and East York",43.659845,-79.43539,"Clear","Daylight","Dry","None","Other",FALSE,FALSE,"Summer"
7456011,2012,"2012/07/20 04:00","Minor Arterial","Toronto and East York",43.639545,-79.38269,"Clear","Daylight","Dry","Minor","Other",FALSE,FALSE,"Summer"
7446235,2012,"2012/06/26 04:00","Major Arterial","Toronto and East York",43.656945,-79.40519,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Summer"
7446236,2012,"2012/06/26 04:00","Major Arterial","Toronto and East York",43.656945,-79.40519,"Clear","Daylight","Dry","Major","Bicycle",FALSE,FALSE,"Summer"
7433999,2012,"2012/06/27 04:00","Major Arterial","North York",43.734576,-79.447261,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Summer"
7434000,2012,"2012/06/27 04:00","Major Arterial","North York",43.734576,-79.447261,"Clear","Daylight","Dry","Major","Bicycle",FALSE,FALSE,"Summer"
7645161,2012,"2012/06/28 04:00","Major Arterial","Toronto and East York",43.656345,-79.38899,"Clear","Dark, artificial","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Summer"
7645162,2012,"2012/06/28 04:00","Major Arterial","Toronto and East York",43.656345,-79.38899,"Clear","Dark, artificial","Dry","Major","Bicycle",FALSE,FALSE,"Summer"
7542115,2012,"2012/06/29 04:00","Major Arterial","Toronto and East York",43.681243,-79.444392,"Clear","Daylight","Dry","None","Municipal Transit Bus (TTC)",FALSE,FALSE,"Summer"
7542116,2012,"2012/06/29 04:00","Major Arterial","Toronto and East York",43.681243,-79.444392,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Summer"
7446525,2012,"2012/06/29 04:00","Major Arterial","Toronto and East York",43.650745,-79.47819,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Summer"
7446526,2012,"2012/06/29 04:00","Major Arterial","Toronto and East York",43.650745,-79.47819,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Summer"
7432501,2012,"2012/07/01 04:00","Major Arterial","Etobicoke York",43.736745,-79.59169,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Summer"
7432502,2012,"2012/07/01 04:00","Major Arterial","Etobicoke York",43.736745,-79.59169,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Summer"
7432508,2012,"2012/07/02 04:00","Major Arterial","Etobicoke York",43.743145,-79.58279,"Clear","Daylight","Dry","Major","Motorcycle",TRUE,FALSE,"Summer"
7448932,2012,"2012/07/04 04:00","Major Arterial","Toronto and East York",43.665245,-79.37789,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Summer"
7448933,2012,"2012/07/04 04:00","Major Arterial","Toronto and East York",43.665245,-79.37789,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Summer"
7542189,2012,"2012/07/04 04:00","Major Arterial","Etobicoke York",43.614045,-79.52359,"Clear","Daylight","Dry","None","Motorcycle",FALSE,FALSE,"Summer"
7542190,2012,"2012/07/04 04:00","Major Arterial","Etobicoke York",43.614045,-79.52359,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Summer"
7514709,2012,"2012/07/05 04:00","Major Arterial","Scarborough",43.748945,-79.27479,"Clear","Daylight","Dry","Minimal","Truck - Open",FALSE,FALSE,"Summer"
7514710,2012,"2012/07/05 04:00","Major Arterial","Scarborough",43.748945,-79.27479,"Clear","Daylight","Dry","Major","Automobile, Station Wagon",FALSE,FALSE,"Summer"
7514711,2012,"2012/07/05 04:00","Major Arterial","Scarborough",43.748945,-79.27479,"Clear","Daylight","Dry","Minor","Other",FALSE,FALSE,"Summer"
